Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.47,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.72,..,10.97,10.52,9.82,11.26,9.39,6.65,8.21,6.02,8,13.24,11.79,11.37,9.99,12.13,12.72,15.81,12.24,11.93,13.5,11.04,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03,7.33,4.43,4.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1,..,..,..,..,21.36,..,..,..,..,22.76,..,..,..,..,..,24.38,..,..,..,..,..,27.57,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.62,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.92,23.06,18.76,19.05,17.49,15.02,14.21,14.4,12.56,11.86,10.45,10.19,10.12,9.85,9.33,9.41,8.34,7.83,7.81,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.12,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.85,..,..,..,..,..,..,..,50.78,..,..,..,39.97,..,..,31.37,..,..,28.93,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.27,..,..,..,6.65,..,..,..,..,3.56,..,..,..,..,3.96,..,..,..,..,8.59,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,11.46,11.71,11.83,..,..,..,..,..,..,..,..,..,..,15.56,16.68,13.9,..,..,16.19,14.01,..,11.03,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.27,..,..,7.33,..,..,9.65,..,..,..,8.57,..,..,..,6.97,..,..,..,..,..,6.04,6.18,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.94,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.43,..,..,..,..,..,10.81,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.54,..,..,..,..,..,..,..,..,..,..,..,24.12,..,..,..,..,..,..,..,..,20.05,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,12.99,..,..,..,11.86,..,..,..,..,12.65,..,..,..,..,11.77,12.66,12.99,11.89,11.72,..,10.41,9.06,8.71,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.14,..,..,..,..,..,..,..,..,..,..,53.55,..,..,..,..,52.92,..,..,..,30.39,..,..,33.59,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.69,..,..,..,..,..,..,..,73.89,..,..,..,..,..,..,55.29,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.22,..,..,..,..,..,14.32,..,..,..,..,..,..,..,21.24,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.39,21.57,17.24,..,..,12.48,..,..,..,..,13.6,..,12.39,..,14.06,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.8,..,..,..,..,39.35,..,..,..,..,..,36.08,..,..,..,..,..,..,36.66,..,..,..,..,..,..,..,32.5,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.64,..,..,..,..,..,..,..,..,..,..,..,..,50.64,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.85,..,..,..,..,..,..,..,28.96,..,..,..,..,..,..,29.04,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7,..,..,..,..,..,..,..,..,..,9.49,..,..,..,..,11.32,..,..,..,..,11.36,..,..,..,..,11.36,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.63,..,..,..,..,..,..,41.69,..,..,..,..,33.26,..,..,..,..,..,..,..,..,..,..,24.55,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.55,..,..,..,..,..,..,..,..,..,..,16.64,..,16.05,..,..,..,..,..,14.46,..,..,..,..,6.26,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.7,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.01,..,..,..,..,..,..,..,58.6,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.51,..,..,..,..,..,33.72,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.36,..,..,..,..,..,..,..,..,..,..,..,12.29,..,..,..,..,..,..,..,10.8,..,..,..,..,..,11.02,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.11,19.01,18.95,21.81,..,..,..,19.78,..,..,..,..,..,32.53,..,..,..,32.89,..,..,..,..,..,26.81,..,..,..,..,..,..,17.28,..,..,24.63,..,..,24.16,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.32,8.46,..,..,..,..,7.92,..,..,..,9.97,9.92,6.87,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.82,..,..,..,..,..,8.72,..,..,..,..,..,..,..,8.68,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24,3.87,3.72,4.06,3.83,3.97,3.99,5.36,4.06,4.53,4.93,5.4,6.85,5.4,5.63,4.86,6.22,..,..,5.06,6.15,..,8.24,7.87,7.24,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.33,..,..,..,..,..,..,..,..,..,..,..,..,5.98,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.65,..,..,..,..,..,..,..,..,..,3.36,..,..,..,..,5.74,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.53,..,..,..,..,..,..,..,..,..,..,12.27,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.6,..,18.4,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.84,..,..,..,..,..,..,..,..,..,..,20.45,..,..,..,19.94,..,..,20.41,..,22.64,..,21.06,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.33,..,10.27,9.66,8.73,8.82,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.07,..,..,..,..,7.92,..,..,8.41,8.77,7.63,..,..,..,..,..,5.81,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.84,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.73,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4,..,..,..,..,26.4,..,..,..,..,..,..,31.16,..,..,..,23.63,..,..,19.73,..,..,23.17,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,..,..,..,..,..,..,..,7.18,..,..,..,..,..,8.34,..,..,..,7.15,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.21,..,..,..,..,..,..,..,..,..,..,..,18.58,..,..,..,..,..,..,..
"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",SH_UHC_FH40_IMPOV,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.29,..,..,..,..,..,..,32,..,..,..,..,25.12,..,..,..,..,..,..,..,..,..
