ISO3,Year,SWIID_gini_disp
VNM,2014,36.1
VNM,2015,36.1
VNM,2016,36.1
VNM,2017,36
VNM,2018,35.9
VNM,2019,35.7
VNM,2020,35.4
VNM,2021,35.1
VNM,2022,34.9
VNM,2023,34.8
YEM,1992,36.9
YEM,1993,36.8
YEM,1994,36.7
YEM,1995,36.6
YEM,1996,36.5
YEM,1997,36.4
YEM,1998,36.3
YEM,1999,36.4
YEM,2000,36.5
YEM,2001,36.5
YEM,2002,36.6
YEM,2003,36.7
YEM,2004,36.8
YEM,2005,36.9
YEM,2006,37
YEM,2007,37
YEM,2008,37
YEM,2009,37
YEM,2010,37.1
YEM,2011,37.1
YEM,2012,37.2
YEM,2013,37.2
YEM,2014,37.2
YUG,1973,30.8
YUG,1974,31
YUG,1975,31.1
YUG,1976,31.2
YUG,1977,31.4
YUG,1978,31.5
YUG,1979,31.8
YUG,1980,32.2
YUG,1981,32.5
YUG,1982,32.9
YUG,1983,33.2
YUG,1984,33.5
YUG,1985,33.9
YUG,1986,34.2
YUG,1987,34.5
YUG,1988,34.8
YUG,1989,35.1
YUG,1990,35.5
ZMB,1976,51.7
ZMB,1977,51.8
ZMB,1978,52
ZMB,1979,52.1
ZMB,1980,52.2
ZMB,1981,52.4
ZMB,1982,52.5
ZMB,1983,52.6
ZMB,1984,52.7
ZMB,1985,52.8
ZMB,1986,53
ZMB,1987,53.1
ZMB,1988,53.2
ZMB,1989,53.3
ZMB,1990,53.4
ZMB,1991,53.6
ZMB,1992,53.5
ZMB,1993,53.5
ZMB,1994,53.4
ZMB,1995,53.4
ZMB,1996,53.3
ZMB,1997,53.4
ZMB,1998,53.4
ZMB,1999,53.4
ZMB,2000,53.5
ZMB,2001,53.6
ZMB,2002,53.6
ZMB,2003,54
ZMB,2004,54.3
ZMB,2005,54.5
ZMB,2006,54.8
ZMB,2007,54.9
ZMB,2008,55
ZMB,2009,55.1
ZMB,2010,55.2
ZMB,2011,55.2
ZMB,2012,55.2
ZMB,2013,55.2
ZMB,2014,55.2
ZMB,2015,55.3
ZMB,2016,55.2
ZMB,2017,55.2
ZMB,2018,55.2
ZMB,2019,55.1
ZMB,2020,55.1
ZMB,2021,55
ZMB,2022,55
ZWE,1995,48.4
ZWE,1996,48.3
ZWE,1997,48.3
ZWE,1998,48.2
ZWE,1999,48.2
ZWE,2000,48.2
ZWE,2001,48.2
ZWE,2002,48.1
ZWE,2003,48
ZWE,2004,47.9
ZWE,2005,47.8
ZWE,2006,47.7
ZWE,2007,47.6
ZWE,2008,47.5
ZWE,2009,47.4
ZWE,2010,47.3
ZWE,2011,47.2
ZWE,2012,47.3
ZWE,2013,47.3
ZWE,2014,47.4
ZWE,2015,47.4
ZWE,2016,47.5
ZWE,2017,47.5
ZWE,2018,47.6
ZWE,2019,47.7
